,Term ID,Term Name,Term Database,P-value,FDR,Fold Enrichment,Overlap Count,Total Term Genes (Human),Overlapping Genes,Full Term Gene List,subfamily_name,class_name
0,GO:0070935,3'-UTR-mediated mRNA stabilization,BP,1.5261529371158217e-08,0.00028609262959173194,34.52703243892671,6,22,"['ANGEL2', 'DAZ1', 'DAZ2', 'DAZ3', 'DAZ4', 'DAZL']","['ADARB2', 'ANGEL2', 'BOLL', 'DAZ1', 'DAZ2', 'DAZ3', 'DAZ4', 'DAZL', 'ELAVL1', 'ELAVL4', 'HNRNPA0', 'HNRNPC', 'MAPK14', 'MAPKAPK2', 'MYD88', 'RBM10', 'RBM38', 'RBM47', 'TARDBP', 'TIRAP', 'YBX3', 'ZFP36']",MER113A,DNA
2,GO:0008494,translation activator activity,MF,5.558664178231893e-08,0.0005210135934256753,45.21397105097546,5,14,"['DAZ1', 'DAZ2', 'DAZ3', 'DAZ4', 'DAZL']","['ABCF1', 'BOLL', 'CTIF', 'DAZ1', 'DAZ2', 'DAZ3', 'DAZ4', 'DAZL', 'DHX29', 'LARP1', 'MIF4GD', 'PABPC1', 'PAIP1', 'RPS27L']",MER113A,DNA
1,GO:0045948,positive regulation of translational initiation,BP,2.0613843507082225e-06,0.01288090367945878,23.444281285690977,5,27,"['DAZ1', 'DAZ2', 'DAZ3', 'DAZ4', 'DAZL']","['BOLL', 'CCL5', 'DAZ1', 'DAZ2', 'DAZ3', 'DAZ4', 'DAZL', 'DDX3X', 'DHX29', 'EIF2B1', 'EIF2B2', 'EIF2B3', 'EIF2B4', 'EIF2B5', 'HABP4', 'HBS1L', 'KHDRBS1', 'LARP1', 'MTOR', 'PELO', 'POLR2G', 'RPS6KB1', 'RPS6KB2', 'UHMK1', 'YTHDF1', 'YTHDF2', 'YTHDF3']",MER113A,DNA
