,Term ID,Term Name,Term Database,P-value,FDR,Fold Enrichment,Overlap Count,Total Term Genes (Human),Overlapping Genes,Full Term Gene List,subfamily_name,class_name
0,GO:0010273,detoxification of copper ion,BP,7.72766278167399e-08,0.001448627665052606,25.293824262872228,6,17,"['MT1A', 'MT1B', 'MT1DP', 'MT1E', 'MT1M', 'MT1X']","['ATP7A', 'MT1A', 'MT1B', 'MT1DP', 'MT1E', 'MT1F', 'MT1G', 'MT1H', 'MT1HL1', 'MT1L', 'MT1M', 'MT1X', 'MT2A', 'MT3', 'MT4', 'MUC2', 'PARK7']",MER113,DNA
1,GO:0045926,negative regulation of growth,BP,1.6545502758385546e-07,0.0015508099735434772,22.631316445727784,6,19,"['ALOX15B', 'MT1A', 'MT1B', 'MT1E', 'MT1M', 'MT1X']","['ALOX15B', 'CDKN1A', 'CDKN1B', 'GPC3', 'HIF1A', 'IGFBP5', 'ING4', 'ING5', 'MT1A', 'MT1B', 'MT1E', 'MT1F', 'MT1G', 'MT1H', 'MT1L', 'MT1M', 'MT1X', 'MT2A', 'PTK6']",MER113,DNA
2,GO:0071276,cellular response to cadmium ion,BP,7.737069853875638e-07,0.004834637049358424,17.91645885286783,6,24,"['MT1A', 'MT1B', 'MT1DP', 'MT1E', 'MT1M', 'MT1X']","['CER1', 'CYBB', 'CYP1A2', 'DAXX', 'HESX1', 'HMOX1', 'HSF1', 'MT1A', 'MT1B', 'MT1DP', 'MT1E', 'MT1F', 'MT1G', 'MT1H', 'MT1HL1', 'MT1L', 'MT1M', 'MT1X', 'MT2A', 'MT3', 'MT4', 'PPP5C', 'SOD1', 'SUMO1']",MER113,DNA
3,GO:0071294,cellular response to zinc ion,BP,1.2925668356098963e-06,0.006057614475085779,16.538269710339534,6,26,"['MT1A', 'MT1B', 'MT1DP', 'MT1E', 'MT1M', 'MT1X']","['ATP13A2', 'CREB1', 'GABRB3', 'GLRA1', 'GLRA2', 'HVCN1', 'KCNK3', 'MT1A', 'MT1B', 'MT1DP', 'MT1E', 'MT1F', 'MT1G', 'MT1H', 'MT1HL1', 'MT1L', 'MT1M', 'MT1X', 'MT2A', 'MT3', 'MT4', 'MTF1', 'P2RX4', 'PARP1', 'TSPO', 'ZNF658']",MER113,DNA
4,GO:0071280,cellular response to copper ion,BP,2.065781153294976e-06,0.007745026699933525,15.356964731029569,6,28,"['MT1A', 'MT1B', 'MT1DP', 'MT1E', 'MT1M', 'MT1X']","['APP', 'AQP1', 'AQP2', 'BACE1', 'BECN1', 'CYP1A1', 'DAXX', 'HSF1', 'MAP1LC3A', 'MT1A', 'MT1B', 'MT1DP', 'MT1E', 'MT1F', 'MT1G', 'MT1H', 'MT1HL1', 'MT1L', 'MT1M', 'MT1X', 'MT2A', 'MT3', 'MT4', 'NFE2L1', 'NFE2L2', 'PRND', 'PRNP', 'SNCA']",MER113,DNA
5,GO:0006882,intracellular zinc ion homeostasis,BP,1.3455144869781846e-05,0.042038357621488415,11.315658222863892,6,38,"['MT1A', 'MT1B', 'MT1DP', 'MT1E', 'MT1M', 'MT1X']","['AP3B1', 'AP3B2', 'ATP13A2', 'ATP7B', 'MCOLN1', 'MT1A', 'MT1B', 'MT1DP', 'MT1E', 'MT1F', 'MT1G', 'MT1H', 'MT1HL1', 'MT1L', 'MT1M', 'MT1X', 'MT2A', 'MT3', 'MT4', 'SLC1A1', 'SLC30A1', 'SLC30A10', 'SLC30A2', 'SLC30A5', 'SLC30A7', 'SLC30A8', 'SLC30A9', 'SLC39A10', 'SLC39A13', 'SLC39A14', 'SLC39A4', 'SLC39A6', 'SLC39A7', 'SLC39A8', 'SLC39A9', 'TMC6', 'TMC8', 'TMEM163']",MER113,DNA
