,Term ID,Term Name,Term Database,P-value,FDR,Fold Enrichment,Overlap Count,Total Term Genes (Human),Overlapping Genes,Full Term Gene List,subfamily_name,class_name
0,GO:0004115,"3',5'-cyclic-AMP phosphodiesterase activity",MF,8.331845137398888e-06,0.06272964838016497,30.378435517970402,4,22,"['PDE11A', 'PDE1A', 'PDE4B', 'PDE4D']","['ENPP1', 'PDE10A', 'PDE11A', 'PDE1A', 'PDE1B', 'PDE1C', 'PDE2A', 'PDE3A', 'PDE3B', 'PDE4A', 'PDE4B', 'PDE4C', 'PDE4D', 'PDE5A', 'PDE6A', 'PDE6B', 'PDE6C', 'PDE7A', 'PDE7B', 'PDE8A', 'PDE8B', 'PDE9A']",L1M7,LINE
1,GO:0004114,"3',5'-cyclic-nucleotide phosphodiesterase activity",MF,1.0038885369705265e-05,0.06272964838016497,29.057633973710818,4,23,"['PDE11A', 'PDE1A', 'PDE4B', 'PDE4D']","['PDE10A', 'PDE11A', 'PDE1A', 'PDE1B', 'PDE1C', 'PDE2A', 'PDE3A', 'PDE3B', 'PDE4A', 'PDE4B', 'PDE4C', 'PDE4D', 'PDE5A', 'PDE6A', 'PDE6B', 'PDE6C', 'PDE6G', 'PDE6H', 'PDE7A', 'PDE7B', 'PDE8A', 'PDE8B', 'PDE9A']",L1M7,LINE
2,GO:0047555,"3',5'-cyclic-GMP phosphodiesterase activity",MF,1.0038885369705265e-05,0.06272964838016497,29.057633973710818,4,23,"['PDE11A', 'PDE1A', 'PDE4B', 'PDE4D']","['PDE10A', 'PDE11A', 'PDE1A', 'PDE1B', 'PDE1C', 'PDE2A', 'PDE3A', 'PDE3B', 'PDE4A', 'PDE4B', 'PDE4C', 'PDE4D', 'PDE5A', 'PDE6A', 'PDE6B', 'PDE6C', 'PDE6G', 'PDE6H', 'PDE7A', 'PDE7B', 'PDE8A', 'PDE8B', 'PDE9A']",L1M7,LINE
