level,group,term_id,term_name,status,fdr_5pct,fdr_10pct
families,Alu,GO:0030674,protein-macromolecule adaptor activity,gained_at_10pct,,0.0094661907957829
families,Alu,GO:0031462,Cul2-RING ubiquitin ligase complex,gained_at_10pct,,2.9950950999101856e-06
families,Alu,GO:0032300,mismatch repair complex,lost_at_10pct,0.0136248377982638,
families,Alu,GO:0032418,lysosome localization,gained_at_10pct,,0.0094631752685039
families,Alu,GO:0032991,protein-containing complex,gained_at_10pct,,0.0090065708157522
families,Alu,GO:0033290,eukaryotic 48S preinitiation complex,gained_at_10pct,,0.0223102045583952
families,Alu,GO:0034693,U11/U12 snRNP,gained_at_10pct,,0.0210785262673524
families,Alu,GO:0038127,ERBB signaling pathway,gained_at_10pct,,0.0288262833832656
families,Alu,GO:0038133,ERBB2-ERBB3 signaling pathway,gained_at_10pct,,0.016399922503424
families,Alu,GO:0042274,ribosomal small subunit biogenesis,gained_at_10pct,,0.0094631752685039
families,Alu,GO:0042373,vitamin K metabolic process,gained_at_10pct,,0.0307447311069531
families,Alu,GO:0042393,histone binding,gained_at_10pct,,0.0035222990525897
families,Alu,GO:0042802,identical protein binding,gained_at_10pct,,0.0014717536585688
families,Alu,GO:0043161,proteasome-mediated ubiquitin-dependent protein catabolic process,gained_at_10pct,,0.0360096450452282
families,Alu,GO:0045095,keratin filament,gained_at_10pct,,0.0335677505112607
families,Alu,GO:0045596,negative regulation of cell differentiation,gained_at_10pct,,0.0178496108451445
families,Alu,GO:0045815,transcription initiation-coupled chromatin remodeling,gained_at_10pct,,0.0335214169679389
families,Alu,GO:0046872,metal ion binding,gained_at_10pct,,0.0170869451359012
families,Alu,GO:0050911,detection of chemical stimulus involved in sensory perception of smell,gained_at_10pct,,3.959640226699868e-07
families,Alu,GO:0051301,cell division,gained_at_10pct,,3.538908528729175e-05
families,Alu,GO:0060090,molecular adaptor activity,gained_at_10pct,,0.0307447311069531
families,Alu,GO:0061157,mRNA destabilization,gained_at_10pct,,0.0094631752685039
families,Alu,GO:0070585,protein localization to mitochondrion,lost_at_10pct,0.0257147015447393,
families,Alu,GO:0071002,U4atac/U6atac snRNP,gained_at_10pct,,0.0423481284247053
families,Alu,GO:0071005,U2-type precatalytic spliceosome,gained_at_10pct,,0.0178496108451445
families,Alu,GO:0071009,U4atac/U6atac x U5 tri-snRNP complex,gained_at_10pct,,0.0115002562592871
families,Alu,GO:0071016,U12-type precatalytic spliceosome,gained_at_10pct,,0.0001544783755657
families,Alu,GO:0071339,MLL1 complex,gained_at_10pct,,0.0203325530669999
families,Alu,GO:0072686,mitotic spindle,gained_at_10pct,,0.0307447311069531
families,Alu,GO:0090170,regulation of Golgi inheritance,gained_at_10pct,,0.0217325069587952
families,Alu,GO:0098761,cellular response to interleukin-7,gained_at_10pct,,0.0309747154524321
families,Alu,GO:0106333,subcortical maternal complex,gained_at_10pct,,0.0307447311069531
families,Alu,GO:0160240,RNA polymerase II transcription initiation surveillance,gained_at_10pct,,0.0423481284247053
families,Alu,GO:1902036,regulation of hematopoietic stem cell differentiation,gained_at_10pct,,0.0448249099294477
families,Alu,GO:1990116,ribosome-associated ubiquitin-dependent protein catabolic process,gained_at_10pct,,0.0307447311069531
families,CR1,GO:0001725,stress fiber,gained_at_10pct,,0.0125182551449362
families,CR1,GO:0003779,actin binding,gained_at_10pct,,0.0002002743655418
families,CR1,GO:0005261,monoatomic cation channel activity,gained_at_10pct,,0.0025239584656034
families,CR1,GO:0005515,protein binding,gained_at_10pct,,0.0049207728735998
families,CR1,GO:0005882,intermediate filament,gained_at_10pct,,0.0433648846366269
families,CR1,GO:0007218,neuropeptide signaling pathway,gained_at_10pct,,0.0494794663409434
families,CR1,GO:0007631,feeding behavior,gained_at_10pct,,0.0125182551449362
families,CR1,GO:0014069,postsynaptic density,gained_at_10pct,,0.0170598943230725
families,CR1,GO:0030018,Z disc,gained_at_10pct,,0.0170598943230725
families,CR1,GO:0030280,structural constituent of skin epidermis,gained_at_10pct,,0.0013777242551445
families,CR1,GO:0030424,axon,gained_at_10pct,,0.0170598943230725
families,CR1,GO:0042734,presynaptic membrane,gained_at_10pct,,0.0400545713042225
families,CR1,GO:0045095,keratin filament,gained_at_10pct,,0.0046009655000954
families,CR1,GO:0045109,intermediate filament organization,gained_at_10pct,,0.0052450918861151
families,CR1,GO:0051015,actin filament binding,gained_at_10pct,,0.0050562655065699
families,CR1,GO:0051056,regulation of small GTPase mediated signal transduction,gained_at_10pct,,0.0170598943230725
families,CR1,GO:0098609,cell-cell adhesion,gained_at_10pct,,0.0274400086305809
families,ERV1,GO:0000978,RNA polymerase II cis-regulatory region sequence-specific DNA binding,lost_at_10pct,0.0001165418541621,
families,ERV1,GO:0001228,"DNA-binding transcription activator activity, RNA polymerase II-specific",gained_at_10pct,,1.3464760750885937e-05
families,ERV1,GO:0002376,immune system process,gained_at_10pct,,0.0054009369041484
families,ERV1,GO:0003677,DNA binding,lost_at_10pct,4.960480373644655e-05,
families,ERV1,GO:0003682,chromatin binding,gained_at_10pct,,0.0005029934706792
families,ERV1,GO:0003700,DNA-binding transcription factor activity,gained_at_10pct,,0.00541983488349
families,ERV1,GO:0004065,arylsulfatase activity,lost_at_10pct,0.0385720523171089,
families,ERV1,GO:0005667,transcription regulator complex,gained_at_10pct,,0.00541983488349
families,ERV1,GO:0005739,mitochondrion,gained_at_10pct,,0.0032675243931717
families,ERV1,GO:0005886,plasma membrane,gained_at_10pct,,0.0404400207386184
families,ERV1,GO:0006066,alcohol metabolic process,lost_at_10pct,0.0304079417730968,
families,ERV1,GO:0006635,fatty acid beta-oxidation,gained_at_10pct,,0.0127887456247322
families,ERV1,GO:0007155,cell adhesion,gained_at_10pct,,0.0049521743842289
families,ERV1,GO:0007399,nervous system development,gained_at_10pct,,0.0030895556651584
families,ERV1,GO:0016055,Wnt signaling pathway,lost_at_10pct,0.0263732890928563,
families,ERV1,GO:0030154,cell differentiation,gained_at_10pct,,6.201653672732045e-06
families,ERV1,GO:0031462,Cul2-RING ubiquitin ligase complex,lost_at_10pct,0.0192916507782708,
families,ERV1,GO:0045087,innate immune response,gained_at_10pct,,0.0159405383760743
families,ERV1,GO:0045202,synapse,gained_at_10pct,,0.0037402262325589
families,ERV1,GO:0045893,positive regulation of DNA-templated transcription,gained_at_10pct,,0.0054009369041484
families,ERV1,GO:0045944,positive regulation of transcription by RNA polymerase II,gained_at_10pct,,6.201653672732045e-06
families,ERV1,GO:0051607,defense response to virus,gained_at_10pct,,0.0130038377568804
families,ERV1,GO:0070292,N-acylphosphatidylethanolamine metabolic process,lost_at_10pct,0.0385720523171089,
families,ERV1,GO:0070383,DNA cytosine deamination,gained_at_10pct,,0.0404400207386184
families,ERV1,GO:0098978,glutamatergic synapse,gained_at_10pct,,0.0074353811310953
families,ERV1,GO:0140827,zinc chaperone activity,gained_at_10pct,,0.0077755567909842
families,ERV1,GO:1901289,succinyl-CoA catabolic process,gained_at_10pct,,0.0366623431078069
families,ERV1,GO:1990837,sequence-specific double-stranded DNA binding,gained_at_10pct,,0.0011731868043244
families,ERV1,GO:2001199,negative regulation of dendritic cell differentiation,gained_at_10pct,,0.00541983488349
families,ERVL,GO:0000122,negative regulation of transcription by RNA polymerase II,gained_at_10pct,,0.0259483942811226
families,ERVL,GO:0000166,nucleotide binding,gained_at_10pct,,0.0325566865305049
families,ERVL,GO:0003677,DNA binding,gained_at_10pct,,0.0086538051904093
families,ERVL,GO:0003700,DNA-binding transcription factor activity,gained_at_10pct,,0.0020480348985898
families,ERVL,GO:0003723,RNA binding,gained_at_10pct,,0.0202985026646087
families,ERVL,GO:0005667,transcription regulator complex,gained_at_10pct,,0.0020480348985898
families,ERVL,GO:0005882,intermediate filament,gained_at_10pct,,0.0195408694491679
families,ERVL,GO:0008284,positive regulation of cell population proliferation,gained_at_10pct,,0.0020480348985898
families,ERVL,GO:0042633,hair cycle,lost_at_10pct,0.005247449003698,
families,ERVL,GO:0042802,identical protein binding,gained_at_10pct,,0.0195408694491679
families,ERVL,GO:0045893,positive regulation of DNA-templated transcription,gained_at_10pct,,1.468685398054347e-06
families,ERVL,GO:1990837,sequence-specific double-stranded DNA binding,gained_at_10pct,,0.0087040475635706
families,ERVL-MaLR,GO:0000122,negative regulation of transcription by RNA polymerase II,gained_at_10pct,,0.0002344780644587
families,ERVL-MaLR,GO:0000976,transcription cis-regulatory region binding,gained_at_10pct,,0.035791481301392
families,ERVL-MaLR,GO:0000978,RNA polymerase II cis-regulatory region sequence-specific DNA binding,gained_at_10pct,,2.509139476419573e-06
families,ERVL-MaLR,GO:0000981,"DNA-binding transcription factor activity, RNA polymerase II-specific",gained_at_10pct,,7.886684056740404e-06
families,ERVL-MaLR,GO:0001228,"DNA-binding transcription activator activity, RNA polymerase II-specific",gained_at_10pct,,0.0120219342568817
families,ERVL-MaLR,GO:0003677,DNA binding,gained_at_10pct,,3.140828904535748e-07
families,ERVL-MaLR,GO:0003700,DNA-binding transcription factor activity,gained_at_10pct,,0.0219218855472079
families,ERVL-MaLR,GO:0005886,plasma membrane,lost_at_10pct,0.0073095191212299,
families,ERVL-MaLR,GO:0006355,regulation of DNA-templated transcription,gained_at_10pct,,0.0002872131711365
families,ERVL-MaLR,GO:0006357,regulation of transcription by RNA polymerase II,gained_at_10pct,,2.5985729756590547e-05
families,ERVL-MaLR,GO:0006412,translation,gained_at_10pct,,0.0061469836841919
families,ERVL-MaLR,GO:0045893,positive regulation of DNA-templated transcription,gained_at_10pct,,0.0006724180686146
families,ERVL-MaLR,GO:0045944,positive regulation of transcription by RNA polymerase II,gained_at_10pct,,4.723492272582931e-05
families,ERVL-MaLR,GO:0070062,extracellular exosome,lost_at_10pct,0.0205137988416139,
families,ERVL-MaLR,GO:1990837,sequence-specific double-stranded DNA binding,gained_at_10pct,,3.405940399780207e-06
families,ERVL-MaLR,GO:1990904,ribonucleoprotein complex,gained_at_10pct,,0.0263669027663119
families,L1,GO:0000978,RNA polymerase II cis-regulatory region sequence-specific DNA binding,gained_at_10pct,,7.241522775483431e-07
families,L1,GO:0000981,"DNA-binding transcription factor activity, RNA polymerase II-specific",gained_at_10pct,,0.0005816606876681
families,L1,GO:0001227,"DNA-binding transcription repressor activity, RNA polymerase II-specific",gained_at_10pct,,0.0264823592650731
families,L1,GO:0001525,angiogenesis,gained_at_10pct,,0.0119833218982571
families,L1,GO:0002286,T cell activation involved in immune response,gained_at_10pct,,3.860308237440461e-06
families,L1,GO:0002312,B cell activation involved in immune response,gained_at_10pct,,2.676082944075545e-07
families,L1,GO:0002323,natural killer cell activation involved in immune response,gained_at_10pct,,7.241522775483431e-07
families,L1,GO:0003723,RNA binding,gained_at_10pct,,0.0456133241734602
families,L1,GO:0005126,cytokine receptor binding,gained_at_10pct,,8.454123172469752e-05
families,L1,GO:0005132,type I interferon receptor binding,gained_at_10pct,,9.53846222406651e-08
families,L1,GO:0005634,nucleus,gained_at_10pct,,0.0221046196586303
families,L1,GO:0005654,nucleoplasm,gained_at_10pct,,0.0013708761301825
families,L1,GO:0006952,defense response,gained_at_10pct,,1.535494764773763e-07
families,L1,GO:0008284,positive regulation of cell population proliferation,gained_at_10pct,,0.020087538750942
families,L1,GO:0032787,monocarboxylic acid metabolic process,gained_at_10pct,,0.0117307890489093
families,L1,GO:0042742,defense response to bacterium,gained_at_10pct,,0.0109606651229931
families,L1,GO:0043330,response to exogenous dsRNA,gained_at_10pct,,3.439317174621189e-05
families,L1,GO:0043565,sequence-specific DNA binding,gained_at_10pct,,0.0003519422061639
families,L1,GO:0045211,postsynaptic membrane,gained_at_10pct,,0.0119833218982571
families,L1,GO:0048471,perinuclear region of cytoplasm,gained_at_10pct,,0.0204511143892142
families,L1,GO:0060337,type I interferon-mediated signaling pathway,gained_at_10pct,,0.0017973523570325
families,L1,GO:0070062,extracellular exosome,gained_at_10pct,,0.0343037196432246
families,L1,GO:0098586,cellular response to virus,gained_at_10pct,,0.0264823592650731
families,L1,GO:0098978,glutamatergic synapse,gained_at_10pct,,0.0109606651229931
families,L2,GO:0006811,monoatomic ion transport,gained_at_10pct,,0.0092835953300717
families,MIR,GO:0003677,DNA binding,gained_at_10pct,,0.0282502466382711
families,MIR,GO:0004668,protein-arginine deiminase activity,lost_at_10pct,0.0279412123478901,
families,MIR,GO:0004867,serine-type endopeptidase inhibitor activity,gained_at_10pct,,0.0063480670047269
families,MIR,GO:0004984,olfactory receptor activity,gained_at_10pct,,0.0077207208373147
families,MIR,GO:0005249,voltage-gated potassium channel activity,lost_at_10pct,0.0172513258843582,
families,MIR,GO:0005516,calmodulin binding,gained_at_10pct,,0.0046967226708587
families,MIR,GO:0005911,cell-cell junction,gained_at_10pct,,0.0037536675271284
families,MIR,GO:0005925,focal adhesion,gained_at_10pct,,0.0227412249303898
families,MIR,GO:0006811,monoatomic ion transport,gained_at_10pct,,0.0225958916600922
families,MIR,GO:0006813,potassium ion transport,lost_at_10pct,0.020859278333346,
families,MIR,GO:0007165,signal transduction,gained_at_10pct,,0.031443586939409
families,MIR,GO:0007605,sensory perception of sound,lost_at_10pct,0.0413078660515016,
families,MIR,GO:0008076,voltage-gated potassium channel complex,lost_at_10pct,0.0070524551789961,
families,MIR,GO:0008289,lipid binding,lost_at_10pct,0.0025446346753977,
families,MIR,GO:0015370,solute:sodium symporter activity,gained_at_10pct,,0.0438221876462295
families,MIR,GO:0016020,membrane,gained_at_10pct,,0.0003503300763447
families,MIR,GO:0016323,basolateral plasma membrane,lost_at_10pct,0.0107203978469929,
families,MIR,GO:0035556,intracellular signal transduction,gained_at_10pct,,0.0173507575459302
families,MIR,GO:0042802,identical protein binding,gained_at_10pct,,0.0086053998906818
families,MIR,GO:0044325,transmembrane transporter binding,lost_at_10pct,0.0413078660515016,
families,MIR,GO:0045202,synapse,lost_at_10pct,0.0032519267719382,
families,MIR,GO:0050911,detection of chemical stimulus involved in sensory perception of smell,gained_at_10pct,,0.0063480670047269
families,MIR,GO:0055085,transmembrane transport,lost_at_10pct,0.0328918965377333,
families,MIR,GO:0071276,cellular response to cadmium ion,gained_at_10pct,,0.0385542364620322
families,MIR,GO:0071805,potassium ion transmembrane transport,lost_at_10pct,0.0061974306281925,
families,hAT-Charlie,GO:0007608,sensory perception of smell,gained_at_10pct,,0.027961465277184
families,hAT-Charlie,GO:0042612,MHC class I protein complex,lost_at_10pct,0.0254881874152267,
families,hAT-Charlie,GO:0050911,detection of chemical stimulus involved in sensory perception of smell,gained_at_10pct,,0.0172830860928139
families,hAT-Charlie,GO:0140827,zinc chaperone activity,gained_at_10pct,,0.0466533407459054
families,hAT-Tip100,GO:0004869,cysteine-type endopeptidase inhibitor activity,lost_at_10pct,0.040144772098386,
families,hAT-Tip100,GO:0005634,nucleus,gained_at_10pct,,0.0399579408131932
families,hAT-Tip100,GO:0005886,plasma membrane,gained_at_10pct,,3.538199429601925e-09
families,hAT-Tip100,GO:1990000,amyloid fibril formation,gained_at_10pct,,0.0399579408131932
