seed,class_name,n,mean_divergence,sd_divergence
93,LTR,138296,205.3665832706658,71.7610837270117
93,RC,491,273.27902240325864,40.56552301770691
93,Retroposon,1716,162.4329836829837,95.33802973843994
93,SINE,430970,177.52436596514838,85.23094916887361
94,DNA,117816,228.23218408365588,62.829900264555185
94,LINE,314525,231.64109689213893,85.06930898949395
94,LTR,138806,205.6316369609383,71.74137474793015
94,RC,524,272.2538167938931,41.01431611831969
94,Retroposon,1768,169.6764705882353,97.985411178567
94,SINE,430175,177.2461486604289,85.39651997256603
95,DNA,117211,228.15893559478206,62.66632833321632
95,LINE,315442,231.53579104875064,85.1905151041969
95,LTR,139339,205.26943641048092,71.63344591329765
95,RC,478,275.5502092050209,40.81882346820665
95,Retroposon,1670,165.78023952095808,96.40838891836563
95,SINE,429470,178.11581717000024,85.49051624662296
96,DNA,117943,228.00161094766116,63.015986102039776
96,LINE,314209,231.85066945886336,85.04322877804935
96,LTR,138981,205.43064879372,71.7569573477941
96,RC,469,278.0426439232409,41.98144445225196
96,Retroposon,1716,170.28030303030303,97.27399295428083
96,SINE,430064,177.82274731202799,85.2742900938772
97,DNA,117200,228.0142918088737,62.79894478725469
97,LINE,314014,231.74234269809625,84.8876731507205
97,LTR,139670,205.93617813417342,71.6277112010336
97,RC,428,276.0911214953271,41.39945161556311
97,Retroposon,1722,166.47851335656213,97.16909272653236
97,SINE,431170,177.55281907368322,85.33793962269003
98,DNA,117493,228.5634803775544,63.0185173135153
98,LINE,315329,231.93202655004774,85.01036639362756
98,LTR,139462,205.87600923549067,71.58780882264456
98,RC,463,270.60043196544274,44.09397680307556
98,Retroposon,1657,162.58418829209415,99.22334038342822
98,SINE,431014,177.80634735762644,85.37806272907706
99,DNA,118676,228.31327311335065,63.18620701535283
99,LINE,313052,231.55796161660044,85.03200923838435
99,LTR,139020,205.42878003165012,71.55450962838897
99,RC,504,272.1547619047619,42.81827437183107
99,Retroposon,1654,163.0671100362757,96.75263448505187
99,SINE,430222,177.54197600308677,85.28678135900437
100,DNA,117423,228.14865060507736,62.711381812925914
100,LINE,314431,231.4727809916961,85.0109940849432
100,LTR,137537,205.7274406159797,71.35058713060933
100,RC,461,271.6594360086768,41.58407659364485
100,Retroposon,1707,167.14294083186877,95.32470676709468
100,SINE,429754,177.98930550966367,85.40735223973603
101,DNA,118099,228.39842843715866,62.88211680567192
101,LINE,314536,231.3396081847547,85.35882413508723
101,LTR,139489,205.56955745614349,71.8998030798393
101,RC,510,273.5843137254902,40.283550735047484
101,Retroposon,1662,165.98014440433212,95.8415896974966
101,SINE,429791,177.6658701554942,85.20895445392897
102,DNA,117667,227.91518437624822,63.149488114989495
102,LINE,314194,231.9707982965938,84.8505128147454
102,LTR,139193,205.67902121514732,71.49814025785858
102,RC,487,273.2073921971253,38.18414405299317
102,Retroposon,1596,170.31766917293234,94.79653036373924
102,SINE,429308,177.67520055531227,85.41520213482505
103,DNA,118321,227.9403909703265,62.98634609663803
103,LINE,314735,231.68026117209715,85.27725080892652
103,LTR,138784,205.49714664514642,71.9007881161579
103,RC,463,273.5723542116631,41.570396878277634
103,Retroposon,1663,166.88394467829224,97.67269148051594
103,SINE,430439,177.67208594016807,85.47895952802139
104,DNA,117789,227.84281214714446,62.87649728257481
104,LINE,315701,231.4279682357674,85.36104511134599
104,LTR,138677,205.80272864281747,71.37475144327247
104,RC,504,274.3174603174603,41.814860424018775
104,Retroposon,1752,163.11244292237444,97.46574403706563
104,SINE,429519,177.9717963582519,85.20559968441506
105,DNA,117551,228.16850558481,62.53968492729628
105,LINE,314584,231.7155386160771,85.19103851876696
105,LTR,138265,205.97342783784762,71.48581756139399
105,RC,490,272.6673469387755,39.357513027842295
105,Retroposon,1703,164.23957721667645,95.1298900406799
105,SINE,430296,177.6207912692658,85.34809772418042
106,DNA,118219,228.1979631023778,63.139901318634706
106,LINE,313978,231.9389161024021,84.91551773262773
106,LTR,138350,205.5119262739429,71.74050776289283
106,RC,488,270.27868852459017,38.28640179247011
106,Retroposon,1708,170.82669789227165,97.17861431988807
106,SINE,429910,177.79407783024354,85.37151666426335
107,DNA,117688,228.60598361770104,62.8845022661885
107,LINE,313377,231.8219014158665,84.7457387167905
107,LTR,139197,205.80905479284755,71.38251994827054
107,RC,466,269.1244635193133,42.634658701181905
107,Retroposon,1656,166.2747584541063,96.05041570984189
107,SINE,429856,177.69210154098116,85.20707103391145
108,DNA,118075,228.07806902392548,63.08030931543063
108,LINE,314413,231.5928794292857,85.19366034464308
108,LTR,140151,205.74437570905667,71.66681320302587
108,RC,460,274.36304347826086,42.065848270743814
108,Retroposon,1735,167.43861671469742,97.68048015480801
108,SINE,430828,177.75567511860882,85.45153666282779
109,DNA,117792,228.59431030969844,62.94944621697465
109,LINE,313577,231.71453901274646,85.0168543492677
109,LTR,139090,205.72223740024444,71.5636377783089
109,RC,470,276.1276595744681,39.095419017314924
109,Retroposon,1662,162.1383874849579,95.5393397809261
109,SINE,429072,178.09958235447664,85.28345688385453
110,DNA,116961,228.61019485127522,62.74839195478893
110,LINE,315002,231.58658357724713,85.1877464009571
110,LTR,139577,205.7099951997822,71.6602862398913
110,RC,522,275.13409961685824,41.45090372466696
110,Retroposon,1657,165.61074230537116,96.98318430476466
110,SINE,430620,177.60564767080024,85.33001845358456
111,DNA,117230,228.16726947027212,63.27161828091116
111,LINE,314018,231.5916030291257,85.08050045465242
111,LTR,139059,205.80873586031828,71.7413245804844
111,RC,509,271.3064833005894,40.53037834721973
111,Retroposon,1629,164.23449969306324,97.35538746183293
111,SINE,428645,177.79370341424723,85.33627597733529
112,DNA,118043,228.5817879925112,62.789058415823106
112,LINE,315899,231.7460264198367,85.10382412774793
112,LTR,138213,205.54622937060913,71.80626018589405
112,RC,502,273.5956175298805,40.973971680762745
112,Retroposon,1748,168.3340961098398,96.73904744051318
112,SINE,430186,177.556828906566,85.23716226971098
113,DNA,118504,228.27736616485518,62.96233320632347
113,LINE,313154,231.77640713514756,85.38861717160788
113,LTR,139695,205.57196750062636,71.59142949112545
113,RC,453,274.96467991169976,45.13040792391289
113,Retroposon,1742,165.74167623421354,96.57123434685506
113,SINE,431320,178.0240401558008,85.4268900675824
114,DNA,117968,228.12377085311272,63.002253450944416
114,LINE,315382,231.7240647849275,85.0544845803152
114,LTR,138606,205.503758856038,71.34300418909699
114,RC,451,268.17960088691797,39.94937073918833
114,Retroposon,1671,166.393776181927,94.55302545737605
114,SINE,430974,177.79053724818667,85.45682793265824
115,DNA,117758,227.51501384194705,63.09820229473837
115,LINE,314601,232.00386839202673,84.9852223757969
115,LTR,138926,205.80943092005816,71.62929737233296
115,RC,494,269.165991902834,45.98984196642885
115,Retroposon,1689,163.78034339846062,95.46601138324668
115,SINE,428809,177.47651984916362,85.3288607912429
116,DNA,118687,228.34971816626927,63.03268123017594
116,LINE,314871,231.8900343315199,84.8897106589149
116,LTR,140039,205.97549254136348,71.94198444255056
116,RC,499,272.1743486973948,43.34985678746403
116,Retroposon,1718,165.86786961583238,98.15406567780038
116,SINE,429525,177.7049834119085,85.4301742735279
117,DNA,118629,227.86757032428832,63.11493785790608
117,LINE,314899,231.53347263725828,85.12554135330792
117,LTR,139852,206.37037010554013,71.43313604306255
117,RC,437,274.4279176201373,40.29635580973422
117,Retroposon,1610,162.6863354037267,95.28080956006653
117,SINE,431307,177.99132172675147,85.38236747058346
118,DNA,117942,228.60143121195165,63.031329248716304
118,LINE,315101,231.7206609944113,85.00693623390589
118,LTR,138790,205.3211758772246,71.88003467684
118,RC,497,271.78672032193157,42.12373725287376
118,Retroposon,1681,167.17906008328376,96.01447164034875
118,SINE,429903,177.38969488466003,85.45154794452644
119,DNA,117958,228.10887773614337,63.097282966979726
119,LINE,313726,231.7803688569006,85.13308293586373
119,LTR,139248,205.5067433643571,72.0919955954762
119,RC,468,270.5149572649573,40.92485544720032
119,Retroposon,1624,165.6613300492611,96.7499116339991
119,SINE,429997,177.79042179364043,85.31357350562241
120,DNA,118071,228.33089412302766,63.107485515319226
120,LINE,313748,231.65321531930084,84.82751465223113
120,LTR,139062,206.06088651105262,71.80364042501817
120,RC,499,273.02404809619236,39.471704469824935
120,Retroposon,1619,160.39654107473748,96.03880026022354
120,SINE,431175,177.79385864208268,85.34855969389403
121,DNA,119305,227.7658438456058,62.7819657888412
121,LINE,314331,231.52501025988528,85.11709558360654
121,LTR,138181,205.34034346255999,71.5934611165959
121,RC,463,276.91360691144706,40.255355123857214
121,Retroposon,1622,170.70221948212082,94.17450801861735
121,SINE,430815,178.01715585576176,85.4362280696619
122,DNA,118343,228.36575885350211,62.872378409570025
122,LINE,314245,231.9441645849576,84.92626653950508
122,LTR,139367,205.52803030846613,71.69738229977084
122,RC,519,272.47591522157995,40.55642490458179
122,Retroposon,1654,164.8845223700121,95.22516098186536
122,SINE,429286,177.4216256761227,85.32587965454468
123,DNA,117738,228.2181029064533,62.99304769539774
123,LINE,314937,231.4895233014857,85.33422007010215
123,LTR,138324,205.3809244961106,71.69294676745346
123,RC,461,270.9522776572668,43.39214694758916
123,Retroposon,1672,163.48564593301435,95.69050131943393
123,SINE,429628,177.8547720353422,85.30359558274813
124,DNA,117072,228.2021405630723,62.914978319326615
124,LINE,314958,231.65097251062048,85.16423521884627
124,LTR,139116,205.44343569395323,71.78174734740129
124,RC,500,272.042,41.3765662664267
124,Retroposon,1704,163.67194835680752,95.77647717108047
124,SINE,430391,177.89633379880155,85.22860106766595
125,DNA,117423,227.91092886402154,62.87117540174267
125,LINE,312304,231.62785939341154,85.15661035077811
125,LTR,139037,205.43082776527112,71.70218620711434
125,RC,459,268.8845315904139,41.239585868986566
125,Retroposon,1720,162.87848837209302,95.14385559866753
125,SINE,430313,177.58380992440385,85.14204623698889
126,DNA,117618,227.96125593021478,62.90821778116383
126,LINE,313358,231.31443269359647,85.32634221705875
126,LTR,139883,205.39465124425413,71.57256698436481
126,RC,462,272.6190476190476,39.50765590722192
126,Retroposon,1659,168.623869801085,95.84669575239475
126,SINE,430258,177.64418325748736,85.40326586465149
127,DNA,116845,228.35290341905943,62.673192652184326
127,LINE,315759,231.93028227223928,85.00721421009878
127,LTR,139115,205.7139345146102,71.56730502442788
127,RC,526,268.4239543726236,46.315754987135165
127,Retroposon,1695,159.94218289085546,94.50775540252339
127,SINE,432023,177.6151778956213,85.33597206353878
128,DNA,117631,228.41846111994286,62.678974045811856
128,LINE,313568,231.9080964894377,85.15365224268939
128,LTR,139224,205.68710136183418,71.58487029257921
128,RC,512,269.2109375,42.34136798535321
128,Retroposon,1677,170.6881335718545,98.21778550395636
128,SINE,430656,177.79894393669193,85.467506373762
129,DNA,118744,228.24437445260392,62.67402241611746
129,LINE,314273,232.0442004244717,84.9859036301233
129,LTR,138668,205.6598205786483,71.75482907474405
129,RC,454,273.5484581497797,38.237100382224575
129,Retroposon,1721,166.12085996513656,96.08305790180958
129,SINE,429986,177.89918276409,85.38757349410385
130,DNA,118585,228.21909179069866,62.490870524430136
130,LINE,314630,231.54620347710008,84.84574915721727
130,LTR,140146,205.52880567408275,71.74541454502715
130,RC,448,271.1138392857143,41.16010752332061
130,Retroposon,1652,161.96489104116222,95.11910452591201
130,SINE,430513,177.81701133299111,85.37034108001761
131,DNA,118192,228.22001489102476,62.96126919636086
131,LINE,314675,231.5854389449432,85.09536440324617
131,LTR,140296,205.54239607686605,71.70087423653688
131,RC,491,273.80244399185335,39.601832876055035
131,Retroposon,1734,163.4313725490196,93.91410998260831
131,SINE,430659,177.39519666371768,85.25640529838617
132,DNA,117472,227.98702669572324,63.05271352790827
132,LINE,314574,231.63439762981048,85.396782577569
132,LTR,138968,205.86316993840308,71.7455289583313
132,RC,432,276.5046296296296,39.98170851281329
132,Retroposon,1675,157.73910447761193,96.83430065980063
132,SINE,429124,177.83394543302168,85.32200948047414
133,DNA,118132,228.2735583923069,62.808653547171716
133,LINE,313875,231.65440063719635,84.8323729019976
133,LTR,140342,205.68138547263115,71.74736978042813
133,RC,470,270.52127659574467,38.56884662892056
133,Retroposon,1672,167.11363636363637,95.41162526182131
133,SINE,429520,177.88883171912832,85.38864502640457
134,DNA,118253,227.80122280195852,63.198876622416506
134,LINE,315640,232.0688695982765,85.00111255790249
134,LTR,138290,205.494728469159,71.70886135819406
134,RC,548,269.978102189781,42.287116837317186
134,Retroposon,1632,164.77450980392157,94.70515073500543
134,SINE,428866,177.93417524354928,85.41658858706275
135,DNA,117971,228.04802875282908,62.88786492653803
135,LINE,315200,231.6073255076142,84.98162695737068
135,LTR,139424,205.74992827633693,71.69172507455205
135,RC,472,272.22033898305085,42.59916359352776
135,Retroposon,1689,165.6672587329781,96.8643035865129
135,SINE,429227,177.51449000179392,85.26969811140017
136,DNA,117951,228.12805317462335,63.16297016207532
136,LINE,315369,231.27229055487382,85.27012322401089
136,LTR,138485,205.62119363107917,71.5921214971761
136,RC,528,274.67045454545456,39.66953116465699
136,Retroposon,1664,165.45252403846155,96.33251411065336
136,SINE,431719,177.51543712461114,85.03793538614738
137,DNA,118069,227.63584005962616,63.004511699700075
137,LINE,315196,231.5662032513103,85.07219688164832
137,LTR,138539,206.35018298096566,71.7319916421996
137,RC,480,270.43541666666664,42.76914770789479
137,Retroposon,1756,165.0871298405467,97.34503972564886
137,SINE,430553,177.67531058894028,85.43512756762796
138,DNA,118059,228.22690349740384,62.448205981866
138,LINE,314246,231.8075297696709,85.04537817570328
138,LTR,138551,205.7504023789074,71.64470969756293
138,RC,452,274.37831858407077,37.928621466860356
138,Retroposon,1714,168.83780630105016,98.55604199214449
138,SINE,429754,177.4905899654221,85.18179753353598
139,DNA,118567,227.6064250592492,62.96457089880442
139,LINE,313610,231.3093619463665,85.29446745491119
139,LTR,138421,206.0206616048143,71.56517643826413
139,RC,472,274.1207627118644,39.262699460299416
139,Retroposon,1728,169.6070601851852,97.13741994170714
139,SINE,428351,177.90207563423454,85.39107124309702
140,DNA,117234,227.94495624136343,62.981236585880886
140,LINE,313083,231.65481357978555,85.0425554702537
140,LTR,137851,205.9699530652661,71.73870649922524
140,RC,460,268.3695652173913,45.00138099120195
140,Retroposon,1650,167.42727272727274,95.89459419379325
140,SINE,430693,177.78246453970695,85.2451640373824
141,DNA,117852,227.90527101788683,62.98126161091729
141,LINE,314107,232.10475092882362,85.03127012806608
141,LTR,138815,205.4615279328603,71.70036666810154
141,RC,503,267.3737574552684,45.074132302021496
141,Retroposon,1670,163.46526946107784,95.4364367757323
141,SINE,432360,177.6267138495698,85.32579357257949
142,DNA,117893,228.39934516892436,62.833965519461096
142,LINE,315260,231.59881367759945,85.00097395720547
142,LTR,139475,205.5148808030113,71.83038553800225
142,RC,477,277.2683438155136,39.28703308390542
142,Retroposon,1640,162.1,94.47924536573124
142,SINE,431920,177.7219577699574,85.29770764128644
143,DNA,118231,228.22719083827423,63.44619464059805
143,LINE,312947,231.95187363994543,85.226450247187
143,LTR,138011,205.41356848367158,71.69353669635764
143,RC,493,272.90669371196753,40.82405994020588
143,Retroposon,1753,166.09469480889902,97.62413888607082
143,SINE,429974,177.66146325126635,85.34825740874297
144,DNA,117863,228.0310699710681,63.17489340014712
144,LINE,312478,231.85933089689513,85.11896698615277
144,LTR,138823,205.6860462603459,71.42591426013414
144,RC,521,272.0710172744722,42.420986104909744
144,Retroposon,1652,159.46246973365618,96.57592665063204
144,SINE,430307,177.64361955534073,85.24804537911562
145,DNA,118030,228.34943658391936,62.92899550510866
145,LINE,314956,231.24826642451643,85.17415086463939
145,LTR,139076,205.35604992953492,71.79216678195783
145,RC,477,269.1614255765199,39.759986687170276
145,Retroposon,1689,166.33392539964476,96.09889095074128
145,SINE,429372,177.77952684385568,85.30623626412053
146,DNA,117888,227.9872421281216,63.0400309938343
146,LINE,313327,231.95547463193404,84.98873766505045
146,LTR,138654,205.73008351724437,71.62369374497068
146,RC,480,273.29791666666665,43.78547128511605
146,Retroposon,1705,168.49794721407625,96.78557562852542
146,SINE,430197,177.81335527676856,85.46494326878276
147,DNA,118868,228.23977016522528,62.84279130609633
147,LINE,314453,231.6304566978213,85.12576048110883
147,LTR,139598,205.70513187868022,71.68356435302809
147,RC,490,275.3204081632653,40.156853074076835
147,Retroposon,1597,161.30807764558548,94.5379709086147
147,SINE,431101,177.58654236478228,85.22076530961643
148,DNA,117596,228.41777781557195,62.83213284242902
148,LINE,315497,231.73945869532832,85.02138061313565
148,LTR,138336,205.55843742771225,71.79288156532249
148,RC,468,268.0790598290598,45.443636423857754
148,Retroposon,1614,162.34076827757124,95.97049634873284
148,SINE,428362,177.82325929937764,85.39749385084548
149,DNA,117912,228.0494606146957,62.773738116433016
149,LINE,314607,231.57737431144253,84.9860680374663
149,LTR,138870,205.60632966083386,71.9478928325447
149,RC,450,271.68666666666667,41.49856275958375
149,Retroposon,1746,163.96334478808706,94.8812836760745
149,SINE,429553,177.49997555598495,85.11904837057847
150,DNA,117328,227.72737965362063,62.817354521074236
150,LINE,315712,231.30642484289478,84.98126682573064
150,LTR,139670,205.71035297486932,71.73630788352023
150,RC,445,273.0629213483146,40.390961226109674
150,Retroposon,1744,166.50630733944953,98.76183569362847
150,SINE,431337,177.68790759893076,85.14098305974197
151,DNA,117589,228.07096752247233,62.831408721663195
151,LINE,314646,231.8621371318879,85.04515468996335
151,LTR,138577,205.69908426362238,71.4004745545295
151,RC,478,273.4916317991632,38.69144831420813
151,Retroposon,1739,161.57216791259344,96.54417269690148
151,SINE,430246,178.07152419778453,85.51309807818917
152,DNA,118302,227.9572703758178,62.74931204975101
152,LINE,313271,231.62569149394614,85.00340971353022
152,LTR,138536,205.70500086620083,71.62499568413274
152,RC,458,275.45633187772927,44.05191525007625
152,Retroposon,1643,168.5514303104078,96.8771941746332
152,SINE,430846,177.97663202165043,85.44783999486434
153,DNA,118124,228.3069401645728,62.916657918303805
153,LINE,314044,231.97805721491255,85.11613558332539
153,LTR,138800,205.90899135446685,71.44932971992417
153,RC,467,271.71734475374734,43.251287302635355
153,Retroposon,1631,161.51808706315143,95.58895246573105
153,SINE,429242,178.14941454936843,85.40648476507958
154,DNA,117557,228.20640200073157,62.7027531820948
154,LINE,313860,231.73506659019947,85.15132556372436
154,LTR,139446,205.71742466617903,71.70382307942843
154,RC,466,276.33261802575106,38.00642153235815
154,Retroposon,1635,170.18776758409786,94.96734141795754
154,SINE,431766,177.70464325583765,85.222542987683
155,DNA,118188,228.09014451551764,63.07689355295236
155,LINE,315301,231.8767463471413,84.94544306842764
155,LTR,138628,205.51814929162938,71.6716296633705
155,RC,435,274.2252873563218,40.40256967584709
155,Retroposon,1779,160.00056211354695,95.25596710409494
155,SINE,429214,177.68753815113206,85.31772377004394
156,DNA,118283,228.46485970088685,62.95504879979712
156,LINE,314776,231.4592090883676,85.15751078942203
156,LTR,139296,205.2707256489777,71.52267225393223
156,RC,493,274.2068965517241,38.134673721713014
156,Retroposon,1720,165.96511627906978,94.98275212758716
156,SINE,431164,177.57903953020195,85.1945878330316
157,DNA,117774,228.70825479307828,62.918873982296546
157,LINE,313035,231.87787308128483,84.93934676521002
157,LTR,139497,205.4402173523445,71.98311701700607
157,RC,486,274.4074074074074,44.636053018618625
157,Retroposon,1654,164.7714631197098,95.75400393868526
157,SINE,430641,177.5327941371119,85.24785532243588
158,DNA,117920,228.10345149253732,62.733048478436935
158,LINE,312992,231.67006824455578,85.08222595230525
158,LTR,139302,205.5626983101463,71.77648274823142
158,RC,452,275.2367256637168,41.7177004080021
158,Retroposon,1647,160.29447480267152,94.52580074513641
158,SINE,430269,177.71272157650213,85.15094798520899
159,DNA,117870,228.03919572410283,63.05740535308303
159,LINE,312964,231.589872956634,85.19902323967892
159,LTR,138816,205.4184099815583,71.69276710338862
159,RC,542,274.02583025830256,41.31535722212567
159,Retroposon,1717,160.33546884100176,96.92932768813132
159,SINE,430698,177.8457016285193,85.26915200275582
160,DNA,117606,228.21276975664506,62.90982160731107
160,LINE,314398,231.77539615391956,85.16441034429037
160,LTR,138809,205.38563781887342,71.6239143558094
160,RC,483,274.33954451345755,41.679997404552026
160,Retroposon,1805,166.64875346260388,96.21651285559862
160,SINE,431022,177.75339309826413,85.32569671358861
161,DNA,118997,228.24975419548392,62.62726631393098
161,LINE,313757,231.52619383790642,85.09941852318347
161,LTR,138192,205.78946682876,71.67338683357346
161,RC,443,272.6997742663657,42.856921653139715
161,Retroposon,1655,160.98489425981873,96.42551285901865
161,SINE,430694,177.6165746446433,85.2488676067061
162,DNA,117212,227.83458178343514,63.02809528586396
162,LINE,315174,231.37731856054117,85.12465708555536
162,LTR,139655,205.94758512047545,71.68542281930385
162,RC,491,275.40733197556006,42.964830348241016
162,Retroposon,1633,168.43600734843847,96.38782133715672
162,SINE,430237,178.24644323942385,85.4361328576311
163,DNA,116917,227.96414550493085,62.307298433212644
163,LINE,313487,231.96542121363885,84.81734183900869
163,LTR,139688,205.86288013286753,71.5870043950477
163,RC,491,273.2219959266802,42.39814204619624
163,Retroposon,1674,165.03405017921148,96.20306908450607
163,SINE,430247,177.96708867232078,85.3453933640811
164,DNA,117761,228.54774500895883,62.854891942629386
164,LINE,313543,231.91753284238524,85.039027203179
164,LTR,138860,205.62474434682414,71.79583814469076
164,RC,512,271.322265625,44.2074262482215
164,Retroposon,1697,163.73600471420153,97.38369982305483
164,SINE,431075,177.5174157629183,85.20694887938296
165,DNA,117337,228.14293019252239,62.975664141635995
165,LINE,313071,231.88268156424581,85.0450970115596
165,LTR,139149,206.11573205700364,71.77746943589413
165,RC,526,271.65589353612165,42.80521619741333
165,Retroposon,1643,164.92939744370054,96.03300625189713
165,SINE,431198,177.46051002091846,85.25095253678222
166,DNA,118150,228.17584426576386,63.21722223517147
166,LINE,313552,231.72463578608972,85.00628403875794
166,LTR,138729,205.3570486343879,71.69187369129102
166,RC,483,274.2173913043478,39.36925511445665
166,Retroposon,1739,172.44910868315122,94.89728185557203
166,SINE,430920,177.8044903926483,85.35043978504575
167,DNA,117595,227.5082103830945,62.94126911240449
167,LINE,313500,231.702653907496,85.14022241959748
167,LTR,139837,205.66040461394337,71.73458405488746
167,RC,553,276.28390596745027,42.4250520253615
167,Retroposon,1631,169.9546290619252,97.06431098779618
167,SINE,430934,177.7401667076629,85.26755249107885
168,DNA,118134,228.1703319958691,62.94930528048213
168,LINE,314839,231.70284812237367,85.02353478465363
168,LTR,139378,205.1573275552813,71.69483008800596
168,RC,410,272.0536585365854,44.613648231974146
168,Retroposon,1742,165.9345579793341,96.77471720215861
168,SINE,430311,177.68344755304884,85.30106221078924
169,DNA,117330,227.95859541464247,62.84745200302217
169,LINE,313220,231.62989911244492,84.97835261471941
169,LTR,138678,205.93951455890624,71.7779231640185
169,RC,427,272.62060889929745,38.61290930464603
169,Retroposon,1687,167.70717249555423,97.03446103860851
169,SINE,431253,177.60835055060485,85.27458474722238
170,DNA,118353,227.8381705575693,63.041798130940144
170,LINE,313584,231.68621485790092,85.01828280837147
170,LTR,139354,205.84016963990987,71.62103987978904
170,RC,470,272.6446808510638,39.082337026479564
170,Retroposon,1606,170.17434620174348,95.78653617546072
170,SINE,430145,177.9081728254426,85.32681793549663
171,DNA,117278,227.9507324476884,63.259461115513815
171,LINE,313977,231.9153090831494,84.79265295067175
171,LTR,139237,205.65443093430625,71.2889207328745
171,RC,554,269.28339350180505,43.39622060146904
171,Retroposon,1658,162.74306393244873,95.07992493790348
171,SINE,430449,177.79819444347646,85.39802583786341
172,DNA,117552,227.94405029263646,62.853811322389724
172,LINE,314868,231.84013618405172,85.08288821325412
172,LTR,138627,205.76024151139387,71.76343966535356
172,RC,416,273.0793269230769,38.56738552806042
172,Retroposon,1610,162.88385093167702,94.85265225510939
172,SINE,429605,177.78570314591312,85.30852942087577
173,DNA,117584,228.4353993740645,62.912362564370326
173,LINE,314241,232.04458998030174,85.19614900218969
173,LTR,139262,205.64789389783286,71.7831925015908
173,RC,453,270.76379690949227,43.31204417448385
173,Retroposon,1626,162.85547355473554,98.53619609633259
173,SINE,428277,177.55886727515136,85.25536296081856
174,DNA,117642,228.25993267710513,63.205295723643204
174,LINE,313627,231.66679526953993,85.09256352068728
174,LTR,138576,205.64944146172496,71.62154840346886
174,RC,477,275.48637316561843,39.959024122951895
174,Retroposon,1708,166.59016393442624,96.38036083546307
174,SINE,429910,178.08368495731665,85.32820485051823
175,DNA,118560,227.7193741565452,62.809945659623565
175,LINE,314007,231.87126401640728,85.08124899596646
175,LTR,138439,204.81097089692932,71.47993536085598
175,RC,441,274.2879818594104,39.56602525438346
175,Retroposon,1716,164.96911421911423,95.5535930214486
175,SINE,430331,177.87569568541426,85.3557426874681
176,DNA,117083,228.54429763501105,62.965954845804525
176,LINE,314518,231.59741254872534,84.9929299707723
176,LTR,138549,206.06576734584877,71.56984928802986
176,RC,558,275.5412186379928,42.21969660372538
176,Retroposon,1678,162.21930870083432,96.21669677358663
176,SINE,429779,177.66310126832627,85.3899937828115
177,DNA,118214,227.92115147106097,63.03495246002856
177,LINE,313607,231.73809576954596,84.7509830099247
177,LTR,138916,205.9330098764721,71.86218741373297
177,RC,438,272.76027397260276,39.62028183071178
177,Retroposon,1602,165.25717852684144,94.67712410737234
177,SINE,430037,177.84186709515694,85.42034475248093
178,DNA,117914,228.399121393558,62.758930441370815
178,LINE,312116,231.8546309705366,85.04285599458174
178,LTR,138607,205.68095406436905,71.29689244094334
178,RC,529,278.0661625708885,40.097251444018895
178,Retroposon,1588,169.14357682619647,96.12646236103576
178,SINE,431133,177.76863983967823,85.3223154054551
179,DNA,117674,228.22166323911824,63.101900989808136
179,LINE,315188,232.11501072375853,84.9610410755712
179,LTR,139476,205.60265565401932,71.89425927125869
179,RC,522,267.40038314176246,45.854035448398776
179,Retroposon,1666,160.55942376950782,95.54901891822117
179,SINE,430656,178.27766709392182,85.43311511149437
180,DNA,117909,228.30052837357624,62.90200719395882
180,LINE,314881,231.8609696996643,85.00860342243902
180,LTR,139230,205.88842203548086,71.74208944609711
180,RC,475,269.5810526315789,45.68052975712921
180,Retroposon,1579,168.37618746041798,96.33722220892241
180,SINE,430894,177.46321601136242,85.41710255324666
181,DNA,118241,228.42453971126767,62.72703704308302
181,LINE,314546,231.91013397086596,85.22173708751644
181,LTR,140004,205.98577183509042,71.78989515550171
181,RC,554,275.01083032490976,42.61260163052842
181,Retroposon,1725,160.59884057971016,95.99363021645763
181,SINE,430074,177.49792826350813,85.30305021246026
182,DNA,117578,228.81544166425692,62.892467837641405
182,LINE,314801,231.73447670115405,85.07964950766473
182,LTR,139334,205.5612915727676,71.60484596585762
182,RC,489,273.3006134969325,41.14831296852058
182,Retroposon,1669,163.34571599760335,96.65144184866378
182,SINE,430532,177.61245157154406,85.25041520539826
183,DNA,118383,228.38600136843974,62.88590766415569
183,LINE,314513,231.2122169830818,85.18314667925134
183,LTR,138886,205.64920150339128,71.6055102951986
183,RC,457,271.671772428884,41.77067658085765
183,Retroposon,1782,166.486531986532,96.65299211524881
183,SINE,427502,177.5794054764656,85.24013710488873
184,DNA,118432,227.6277019724399,63.09371411615767
184,LINE,314319,231.8088025222783,85.09413606664177
184,LTR,138788,205.4872251203274,71.65310286050718
184,RC,462,268.6233766233766,42.37159026193952
184,Retroposon,1640,169.62621951219512,95.1491572081184
184,SINE,431180,177.67305069808432,85.25436583670334
185,DNA,117644,227.97695590085343,62.89710989139764
185,LINE,314914,231.38305378611304,85.38358881620405
185,LTR,139146,205.4433185287396,71.6623594727745
185,RC,512,275.806640625,41.18080980902512
185,Retroposon,1654,162.78295042321645,93.54148986411725
185,SINE,429001,177.50783098407695,85.28809884105026
186,DNA,118218,227.9043885025969,62.82815008179974
186,LINE,314018,231.56728913629155,85.19853383164664
186,LTR,138775,205.71698072419383,71.36164897356082
186,RC,477,273.37735849056605,40.18818613687502
